customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
9434-HEDXF,Male,0,Yes,No,24,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),80.16,1946.84,Yes
8489-TKDOF,Female,0,No,No,72,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,86.27,6198.81,No
1117-QXFSY,Male,0,No,No,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.98,334.8,No
5289-OKHZS,Female,1,No,No,13,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,52.55,694.53,Yes
7316-LEFZV,Male,0,No,Yes,35,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),64.33,2257.52,Yes
9915-ATQLO,Male,0,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),51.7,164.8,No
3048-ZNFEK,Female,1,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,78.78,241.52,Yes
7988-KCAFR,Female,0,No,No,72,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,60.05,4308.28,No
1009-EWJLB,Female,0,Yes,Yes,28,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),68.86,1904.04,No
3060-HBTAE,Male,0,Yes,No,64,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,87.05,5548.38,No
3832-IKOXF,Male,0,No,Yes,31,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.63,2772.84,No
4490-QELRN,Male,0,No,No,32,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,46.64,1490.02,No
2908-XKIBL,Female,1,No,Yes,38,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,66.59,2555.87,No
9162-CAHVH,Male,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.96,1743.44,No
7413-CUEES,Male,1,No,No,25,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,50.79,1282.7,Yes
8546-NZDYM,Male,0,Yes,No,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.0,152.91,No
2065-YRHHG,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,102.07,1344.2,Yes
7943-SFAWO,Female,0,No,No,9,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,66.85,578.62,No
3712-QAOWB,Male,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.39,60.76,No
2997-UHHSG,Female,0,Yes,No,18,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.09,1443.86,Yes
2970-FFCGS,Female,0,Yes,Yes,8,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),67.71,523.04,No
9135-JTOOA,Female,0,Yes,No,44,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Mailed check,52.97,2323.52,No
9669-GDFYA,Female,0,Yes,No,24,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),55.33,1317.93,Yes
1950-ADVBJ,Female,1,Yes,Yes,26,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,62.42,1614.07,Yes
5612-JAVFM,Female,0,Yes,No,27,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),72.15,1956.42,Yes
8326-ODMXT,Female,0,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),95.72,2193.62,Yes
8863-OHEOD,Female,0,Yes,No,26,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),94.02,2455.1,Yes
3891-MBSSD,Female,0,No,Yes,24,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,84.32,2042.76,No
1793-KETKJ,Male,1,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.14,286.1,No
7166-OZNKL,Male,0,No,No,29,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),64.06,1855.11,No
8783-RYAOH,Female,0,Yes,No,22,Yes,No,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),57.11,1253.44,No
1827-KLLDP,Female,0,Yes,No,67,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.3,6427.43,No
4876-HJQZI,Female,0,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.25,457.5,No
6109-SNHIV,Female,0,No,Yes,47,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),61.02,2842.29,No
2792-NEUZN,Male,0,Yes,Yes,34,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.71,2270.81,No
4030-YAVWS,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),33.68,533.27,No
6031-OUOIU,Male,0,No,Yes,11,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),67.85,744.13,Yes
9393-TYUZI,Male,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.22,276.36,Yes
8970-TYZKF,Male,0,No,Yes,3,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,76.31,199.49,Yes
9577-GRBQK,Male,0,No,Yes,44,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),95.09,4166.12,No
5971-SVXYG,Male,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.16,572.09,No
6299-FUXAQ,Male,1,No,No,10,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),81.55,849.97,Yes
5380-KVZRU,Female,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,77.95,990.19,Yes
1966-QTIQT,Female,0,Yes,Yes,33,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),66.56,2204.54,Yes
4701-VHQGA,Male,0,No,Yes,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,81.48,1632.61,Yes
2759-MWSXS,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,72.95,4649.73,No
3079-QMPHS,Male,0,Yes,No,44,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),91.55,4075.45,No
3065-ANSOR,Female,0,No,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,81.92,1547.05,Yes
7645-QRFSD,Male,0,Yes,Yes,17,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,94.99,1672.24,Yes
7016-HWGCJ,Male,0,Yes,Yes,34,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,62.41,2141.54,Yes
2481-SNBAW,Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.91,206.86,No
1054-RGHAY,Male,0,No,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,77.83,1472.96,No
6954-XWHVY,Female,0,Yes,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.0,219.51,No
4310-ECSAO,Male,0,No,Yes,67,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,54.42,3655.86,No
8970-XNXNK,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.04,809.74,No
5547-TEVUN,Female,0,No,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,94.03,6746.94,No
1822-PRGJG,Female,0,Yes,No,47,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,54.98,2568.9,No
3198-USPSD,Female,0,No,Yes,15,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.08,1259.59,Yes
2308-RBAOE,Female,1,No,Yes,31,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,46.18,1420.89,No
7035-KJBCW,Male,0,No,No,11,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,51.7,559.87,No
5491-TEEFI,Male,0,Yes,Yes,28,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,75.96,2092.81,Yes
8083-CTZVL,Female,0,Yes,Yes,11,No,No phone service,DSL,No,No,No,No,No,No,Two year,No,Mailed check,44.88,488.32,No
3679-NWQRS,Male,1,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),73.48,454.74,Yes
3573-IHBMY,Male,1,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.29,66.46,No
8368-VVKND,Female,1,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),85.83,2626.98,Yes
7809-ZMBWE,Female,1,Yes,No,31,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,71.47,2197.57,No
1074-FRUJD,Male,0,Yes,No,48,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),61.56,2967.65,No
9232-FBQEY,Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),110.04,427.36,No
8141-ZLWUJ,Female,0,Yes,No,24,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),64.5,1548.34,No
1341-UYFHB,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),85.83,204.94,Yes
7136-UGJMQ,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),32.22,206.78,No
3969-UZNBV,Female,0,No,Yes,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Mailed check,113.56,8197.69,Yes
2386-ASUDS,Male,0,No,No,68,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),72.85,4979.45,No
5124-UKHKD,Female,0,Yes,Yes,67,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,60.71,4063.17,No
9378-GHCVB,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),91.16,1537.56,Yes
5150-OXVVE,Female,0,Yes,Yes,37,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,60.83,2247.99,No
8479-AZDOT,Female,1,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,70.12,905.57,No
2762-TKQMK,Female,0,No,No,22,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),66.36,1457.48,Yes
1481-IZBUI,Male,0,Yes,No,45,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,63.3,2867.11,Yes
3343-QAYKH,Male,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.77,804.33,No
7185-YGCCR,Male,1,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,29.83,146.7,No
2252-LLSFB,Male,0,No,No,57,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),70.12,4063.99,No
7667-SELQQ,Female,0,No,No,34,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,62.93,2202.4,Yes
1329-YWQOL,Female,0,No,No,37,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,69.3,2536.28,No
2341-PXSHU,Male,0,Yes,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,33.7,1046.25,No
2750-EVPFH,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,84.8,2180.47,Yes
7609-YLOZI,Male,0,No,Yes,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,491.91,No
9044-ZOJPG,Male,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),92.86,3328.71,No
9592-WZUVZ,Male,0,No,No,32,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),64.96,2047.73,No
1390-NOUGI,Male,0,Yes,Yes,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,1254.1,No
9007-RWRTG,Female,1,Yes,Yes,15,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Mailed check,67.59,1008.38,No
4042-RJGQN,Male,0,Yes,No,28,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,58.19,1628.03,No
4223-CLMBC,Male,0,No,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),83.78,1238.83,Yes
3983-ZWWLG,Male,0,No,No,19,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),65.26,1222.86,No
8694-XQDVY,Female,0,Yes,Yes,5,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,63.84,319.43,No
8564-RAPMJ,Male,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),29.57,624.85,No
9502-CJBWM,Female,0,Yes,No,72,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,55.81,4027.98,No
4810-GNTQU,Female,1,No,No,36,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.14,2535.39,No
1271-XLOYJ,Male,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),87.75,2843.06,No
8069-YGTEA,Female,1,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.03,305.19,No
4760-CMNXR,Male,0,Yes,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,83.22,2668.98,No
7467-REYPA,Female,1,No,No,9,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.9,813.83,Yes
9173-OIOQY,Male,0,No,Yes,47,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,64.95,3057.62,No
8511-DLZEE,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,87.06,806.61,Yes
5805-GXNXK,Female,0,No,No,72,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),57.35,4121.59,No
2868-BYGTD,Male,0,No,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.68,1018.11,No
6690-HTVUS,Male,0,Yes,No,10,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,75.54,731.92,Yes
4564-NJKBY,Female,0,Yes,No,13,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,64.68,844.09,No
3265-IQZCX,Female,0,No,Yes,29,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),79.38,2327.09,No
4845-EEVOW,Male,0,No,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,97.53,7024.38,No
3736-ICTZQ,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),70.12,1751.53,No
8657-CRRQX,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,74.84,63.13,Yes
9194-CFMXO,Female,0,No,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.39,586.16,No
5675-NEBKI,Female,0,No,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),28.56,1062.83,No
8490-ICYBL,Female,0,No,Yes,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,81.63,791.36,Yes
1954-BXOFH,Male,1,Yes,No,18,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,73.99,1323.55,No
6370-EPZRF,Male,0,No,Yes,58,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,56.76,3342.03,No
9228-PMEMQ,Male,0,Yes,No,43,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.57,3814.01,Yes
6233-HMSZC,Male,0,No,Yes,29,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),56.43,1606.19,No
2591-HBHMM,Male,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),26.48,559.25,Yes
2312-FXSPH,Female,0,No,No,22,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,99.88,2210.84,Yes
3139-APIMK,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),92.87,1667.32,No
3604-YUJDF,Female,0,Yes,Yes,65,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),60.55,3921.34,No
5795-GEKMZ,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),73.35,3061.48,No
3808-SWJJK,Female,0,No,No,56,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,77.83,4332.9,No
4741-GRDBN,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,77.44,5598.93,No
9780-LGBMN,Female,1,No,Yes,12,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,70.79,880.31,Yes
2136-IQHBX,Male,0,No,No,10,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,80.24,813.16,No
2007-FSGJI,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,69.38,218.49,No
2435-OEVDT,Male,1,Yes,No,36,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Mailed check,74.1,2681.81,No
2887-DRDQL,Male,0,Yes,Yes,12,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,72.35,877.14,No
9073-VAVZX,Female,0,No,Yes,12,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,80.11,956.55,No
7353-RNOLD,Male,0,No,Yes,14,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,89.72,1236.41,No
9954-CTLGK,Female,0,No,No,16,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.22,1292.14,No
8813-OOSKZ,Female,1,Yes,Yes,5,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,103.06,483.55,No
4356-DQCMI,Male,0,No,No,72,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.03,6904.77,Yes
1038-OWKTB,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),26.92,54.61,No
4155-VKCQL,Female,0,No,No,49,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,97.38,4772.46,No
1988-UOPET,Female,0,No,No,43,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,63.81,2754.04,No
2682-YECAZ,Male,1,Yes,No,72,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,62.44,4509.59,Yes
1933-OBCQY,Female,0,Yes,Yes,5,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,68.76,374.5,No
1791-LROLP,Male,0,No,No,72,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,95.84,6847.17,No
4610-HNYQU,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,74.02,4435.84,Yes
9711-ONRTG,Male,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.54,190.14,No
1959-LUXZC,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),93.09,2049.88,No
8725-OYNGQ,Female,0,No,No,39,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,98.08,3832.37,Yes
2875-DIFPY,Female,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,37.31,926.54,No
8099-VVUUB,Female,0,Yes,No,18,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Electronic check,57.1,1031.03,No
6463-HKMQH,Male,0,No,No,9,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),62.94,575.18,No
9465-RNOFK,Female,0,No,No,24,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,73.34,1779.95,Yes
6420-YAFIH,Male,0,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.0,953.31,No
1778-VSXIQ,Female,0,No,Yes,54,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,74.49,4025.79,No
7731-YNOPV,Male,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.86,608.5,Yes
